,drone_model,dataset,controller,sentence_id,words,labels
3680,DJI_Matrice_600,df034,mobile_android_logical,683,Mismatch,B-ISSUE
3681,DJI_Matrice_600,df034,mobile_android_logical,683,.,O
3682,DJI_Matrice_600,df034,mobile_android_logical,684,GPS,B-PARAMETER
3683,DJI_Matrice_600,df034,mobile_android_logical,684,Position,I-PARAMETER
3684,DJI_Matrice_600,df034,mobile_android_logical,684,Mismatch,B-ISSUE
3685,DJI_Matrice_600,df034,mobile_android_logical,684,.,O
3686,DJI_Matrice_600,df034,mobile_android_logical,685,GPS,B-PARAMETER
3687,DJI_Matrice_600,df034,mobile_android_logical,685,Position,I-PARAMETER
3688,DJI_Matrice_600,df034,mobile_android_logical,685,Mismatch,B-ISSUE
3689,DJI_Matrice_600,df034,mobile_android_logical,685,.,O
3690,DJI_Matrice_600,df034,mobile_android_logical,686,GPS,B-PARAMETER
3691,DJI_Matrice_600,df034,mobile_android_logical,686,Position,I-PARAMETER
3692,DJI_Matrice_600,df034,mobile_android_logical,686,Mismatch,B-ISSUE
3693,DJI_Matrice_600,df034,mobile_android_logical,686,.,O
3694,DJI_Matrice_600,df034,mobile_android_logical,687,GPS,B-PARAMETER
3695,DJI_Matrice_600,df034,mobile_android_logical,687,Position,I-PARAMETER
3696,DJI_Matrice_600,df034,mobile_android_logical,687,Mismatch,B-ISSUE
3697,DJI_Matrice_600,df034,mobile_android_logical,687,.,O
3698,DJI_Matrice_600,df034,mobile_android_logical,688,GPS,B-PARAMETER
3699,DJI_Matrice_600,df034,mobile_android_logical,688,Position,I-PARAMETER
3700,DJI_Matrice_600,df034,mobile_android_logical,688,Mismatch,B-ISSUE
3701,DJI_Matrice_600,df034,mobile_android_logical,688,.,O
3702,DJI_Matrice_600,df034,mobile_android_logical,689,GPS,B-PARAMETER
3703,DJI_Matrice_600,df034,mobile_android_logical,689,Position,I-PARAMETER
3704,DJI_Matrice_600,df034,mobile_android_logical,689,Mismatch,B-ISSUE
3705,DJI_Matrice_600,df034,mobile_android_logical,689,.,O
3706,DJI_Matrice_600,df034,mobile_android_logical,690,GPS,B-PARAMETER
3707,DJI_Matrice_600,df034,mobile_android_logical,690,Position,I-PARAMETER
3708,DJI_Matrice_600,df034,mobile_android_logical,690,Mismatch,B-ISSUE
3709,DJI_Matrice_600,df034,mobile_android_logical,690,.,O
3710,DJI_Matrice_600,df034,mobile_android_logical,691,GPS,B-PARAMETER
3711,DJI_Matrice_600,df034,mobile_android_logical,691,Position,I-PARAMETER
3712,DJI_Matrice_600,df034,mobile_android_logical,691,Mismatch,B-ISSUE
3713,DJI_Matrice_600,df034,mobile_android_logical,691,.,O
3714,DJI_Matrice_600,df034,mobile_android_logical,692,GPS,B-PARAMETER
3715,DJI_Matrice_600,df034,mobile_android_logical,692,Position,I-PARAMETER
3716,DJI_Matrice_600,df034,mobile_android_logical,692,Mismatch,B-ISSUE
3717,DJI_Matrice_600,df034,mobile_android_logical,692,.,O
3718,DJI_Matrice_600,df034,mobile_android_logical,693,GPS,B-PARAMETER
3719,DJI_Matrice_600,df034,mobile_android_logical,693,Position,I-PARAMETER
3720,DJI_Matrice_600,df034,mobile_android_logical,693,Mismatch,B-ISSUE
3721,DJI_Matrice_600,df034,mobile_android_logical,693,.,O
3722,DJI_Matrice_600,df034,mobile_android_logical,694,GPS,B-PARAMETER
3723,DJI_Matrice_600,df034,mobile_android_logical,694,Position,I-PARAMETER
3724,DJI_Matrice_600,df034,mobile_android_logical,694,Mismatch,B-ISSUE
3725,DJI_Matrice_600,df034,mobile_android_logical,694,.,O
3726,DJI_Matrice_600,df034,mobile_android_logical,695,GPS,B-PARAMETER
3727,DJI_Matrice_600,df034,mobile_android_logical,695,Position,I-PARAMETER
3728,DJI_Matrice_600,df034,mobile_android_logical,695,Mismatch,B-ISSUE
3729,DJI_Matrice_600,df034,mobile_android_logical,695,.,O
3730,DJI_Matrice_600,df034,mobile_android_logical,696,GPS,B-PARAMETER
3731,DJI_Matrice_600,df034,mobile_android_logical,696,Position,I-PARAMETER
3732,DJI_Matrice_600,df034,mobile_android_logical,696,Mismatch,B-ISSUE
3733,DJI_Matrice_600,df034,mobile_android_logical,696,.,O
3734,DJI_Matrice_600,df034,mobile_android_logical,697,GPS,B-PARAMETER
3735,DJI_Matrice_600,df034,mobile_android_logical,697,Position,I-PARAMETER
3736,DJI_Matrice_600,df034,mobile_android_logical,697,Mismatch,B-ISSUE
3737,DJI_Matrice_600,df034,mobile_android_logical,697,.,O
3738,DJI_Matrice_600,df034,mobile_android_logical,698,GPS,B-PARAMETER
3739,DJI_Matrice_600,df034,mobile_android_logical,698,Position,I-PARAMETER
3740,DJI_Matrice_600,df034,mobile_android_logical,698,Mismatch,B-ISSUE
3741,DJI_Matrice_600,df034,mobile_android_logical,698,.,O
3742,DJI_Matrice_600,df034,mobile_android_logical,699,GPS,B-PARAMETER
3743,DJI_Matrice_600,df034,mobile_android_logical,699,Position,I-PARAMETER
3744,DJI_Matrice_600,df034,mobile_android_logical,699,Mismatch,B-ISSUE
3745,DJI_Matrice_600,df034,mobile_android_logical,699,.,O
3746,DJI_Matrice_600,df034,mobile_android_logical,700,GPS,B-PARAMETER
3747,DJI_Matrice_600,df034,mobile_android_logical,700,Position,I-PARAMETER
3748,DJI_Matrice_600,df034,mobile_android_logical,700,Mismatch,B-ISSUE
3749,DJI_Matrice_600,df034,mobile_android_logical,700,.,O
3750,DJI_Matrice_600,df034,mobile_android_logical,701,GPS,B-PARAMETER
3751,DJI_Matrice_600,df034,mobile_android_logical,701,Position,I-PARAMETER
3752,DJI_Matrice_600,df034,mobile_android_logical,701,Mismatch,B-ISSUE
3753,DJI_Matrice_600,df034,mobile_android_logical,701,.,O
3754,DJI_Matrice_600,df034,mobile_android_logical,702,GPS,B-PARAMETER
3755,DJI_Matrice_600,df034,mobile_android_logical,702,Position,I-PARAMETER
3756,DJI_Matrice_600,df034,mobile_android_logical,702,Mismatch,B-ISSUE
3757,DJI_Matrice_600,df034,mobile_android_logical,702,.,O
3758,DJI_Matrice_600,df034,mobile_android_logical,703,GPS,B-PARAMETER
3759,DJI_Matrice_600,df034,mobile_android_logical,703,Position,I-PARAMETER
3760,DJI_Matrice_600,df034,mobile_android_logical,703,Mismatch,B-ISSUE
3761,DJI_Matrice_600,df034,mobile_android_logical,703,.,O
3762,DJI_Matrice_600,df034,mobile_android_logical,704,GPS,B-PARAMETER
3763,DJI_Matrice_600,df034,mobile_android_logical,704,Position,I-PARAMETER
3764,DJI_Matrice_600,df034,mobile_android_logical,704,Mismatch,B-ISSUE
3765,DJI_Matrice_600,df034,mobile_android_logical,704,.,O
3766,DJI_Matrice_600,df034,mobile_android_logical,705,GPS,B-PARAMETER
3767,DJI_Matrice_600,df034,mobile_android_logical,705,Position,I-PARAMETER
3768,DJI_Matrice_600,df034,mobile_android_logical,705,Mismatch,B-ISSUE
3769,DJI_Matrice_600,df034,mobile_android_logical,705,.,O
3770,DJI_Matrice_600,df034,mobile_android_logical,706,GPS,B-PARAMETER
3771,DJI_Matrice_600,df034,mobile_android_logical,706,Position,I-PARAMETER
3772,DJI_Matrice_600,df034,mobile_android_logical,706,Mismatch,B-ISSUE
3773,DJI_Matrice_600,df034,mobile_android_logical,706,.,O
3774,DJI_Matrice_600,df034,mobile_android_logical,707,GPS,B-PARAMETER
3775,DJI_Matrice_600,df034,mobile_android_logical,707,Position,I-PARAMETER
3776,DJI_Matrice_600,df034,mobile_android_logical,707,Mismatch,B-ISSUE
3777,DJI_Matrice_600,df034,mobile_android_logical,707,.,O
3778,DJI_Matrice_600,df034,mobile_android_logical,708,GPS,B-PARAMETER
3779,DJI_Matrice_600,df034,mobile_android_logical,708,Position,I-PARAMETER
3780,DJI_Matrice_600,df034,mobile_android_logical,708,Mismatch,B-ISSUE
3781,DJI_Matrice_600,df034,mobile_android_logical,708,.,O
3782,DJI_Matrice_600,df034,mobile_android_logical,709,GPS,B-PARAMETER
3783,DJI_Matrice_600,df034,mobile_android_logical,709,Position,I-PARAMETER
3784,DJI_Matrice_600,df034,mobile_android_logical,709,Mismatch,B-ISSUE
3785,DJI_Matrice_600,df034,mobile_android_logical,709,.,O
3786,DJI_Matrice_600,df034,mobile_android_logical,710,GPS,B-PARAMETER
3787,DJI_Matrice_600,df034,mobile_android_logical,710,Position,I-PARAMETER
3788,DJI_Matrice_600,df034,mobile_android_logical,710,Mismatch,B-ISSUE
3789,DJI_Matrice_600,df034,mobile_android_logical,710,.,O
3790,DJI_Matrice_600,df034,mobile_android_logical,711,GPS,B-PARAMETER
3791,DJI_Matrice_600,df034,mobile_android_logical,711,Position,I-PARAMETER
3792,DJI_Matrice_600,df034,mobile_android_logical,711,Mismatch,B-ISSUE
3793,DJI_Matrice_600,df034,mobile_android_logical,711,.,O
3794,DJI_Matrice_600,df034,mobile_android_logical,712,GPS,B-PARAMETER
3795,DJI_Matrice_600,df034,mobile_android_logical,712,Position,I-PARAMETER
3796,DJI_Matrice_600,df034,mobile_android_logical,712,Mismatch,B-ISSUE
3797,DJI_Matrice_600,df034,mobile_android_logical,712,.,O
3798,DJI_Matrice_600,df034,mobile_android_logical,713,GPS,B-PARAMETER
3799,DJI_Matrice_600,df034,mobile_android_logical,713,Position,I-PARAMETER
3800,DJI_Matrice_600,df034,mobile_android_logical,713,Mismatch,B-ISSUE
3801,DJI_Matrice_600,df034,mobile_android_logical,713,.,O
3802,DJI_Matrice_600,df034,mobile_android_logical,714,GPS,B-PARAMETER
3803,DJI_Matrice_600,df034,mobile_android_logical,714,Position,I-PARAMETER
3804,DJI_Matrice_600,df034,mobile_android_logical,714,Mismatch,B-ISSUE
3805,DJI_Matrice_600,df034,mobile_android_logical,714,.,O
3806,DJI_Matrice_600,df034,mobile_android_logical,715,GPS,B-PARAMETER
3807,DJI_Matrice_600,df034,mobile_android_logical,715,Position,I-PARAMETER
3808,DJI_Matrice_600,df034,mobile_android_logical,715,Mismatch,B-ISSUE
3809,DJI_Matrice_600,df034,mobile_android_logical,715,.,O
3810,DJI_Matrice_600,df034,mobile_android_logical,716,GPS,B-PARAMETER
3811,DJI_Matrice_600,df034,mobile_android_logical,716,Position,I-PARAMETER
3812,DJI_Matrice_600,df034,mobile_android_logical,716,Mismatch,B-ISSUE
3813,DJI_Matrice_600,df034,mobile_android_logical,716,.,O
3814,DJI_Matrice_600,df034,mobile_android_logical,717,GPS,B-PARAMETER
3815,DJI_Matrice_600,df034,mobile_android_logical,717,Position,I-PARAMETER
3816,DJI_Matrice_600,df034,mobile_android_logical,717,Mismatch,B-ISSUE
3817,DJI_Matrice_600,df034,mobile_android_logical,717,.,O
3818,DJI_Matrice_600,df034,mobile_android_logical,718,GPS,B-PARAMETER
3819,DJI_Matrice_600,df034,mobile_android_logical,718,Position,I-PARAMETER
3820,DJI_Matrice_600,df034,mobile_android_logical,718,Mismatch,B-ISSUE
3821,DJI_Matrice_600,df034,mobile_android_logical,718,.,O
3822,DJI_Matrice_600,df034,mobile_android_logical,719,Large,B-ISSUE
3823,DJI_Matrice_600,df034,mobile_android_logical,719,Wind,I-ISSUE
3824,DJI_Matrice_600,df034,mobile_android_logical,719,Velocity,I-ISSUE
3825,DJI_Matrice_600,df034,mobile_android_logical,719,.,O
3826,DJI_Matrice_600,df034,mobile_android_logical,720,Landing,B-ACTION
3827,DJI_Matrice_600,df034,mobile_android_logical,720,.,O
3828,DJI_Matrice_600,df034,mobile_iOS_backup,721,Fly,O
3829,DJI_Matrice_600,df034,mobile_iOS_backup,721,with,O
3830,DJI_Matrice_600,df034,mobile_iOS_backup,721,caution,O
3831,DJI_Matrice_600,df034,mobile_iOS_backup,721,and,O
3832,DJI_Matrice_600,df034,mobile_iOS_backup,721,ensure,O
3833,DJI_Matrice_600,df034,mobile_iOS_backup,721,the,O
3834,DJI_Matrice_600,df034,mobile_iOS_backup,721,aircraft,B-COMPONENT
3835,DJI_Matrice_600,df034,mobile_iOS_backup,721,remains,O
3836,DJI_Matrice_600,df034,mobile_iOS_backup,721,within,O
3837,DJI_Matrice_600,df034,mobile_iOS_backup,721,your,O
3838,DJI_Matrice_600,df034,mobile_iOS_backup,721,line,O
3839,DJI_Matrice_600,df034,mobile_iOS_backup,721,of,O
3840,DJI_Matrice_600,df034,mobile_iOS_backup,721,sight,O
3841,DJI_Matrice_600,df034,mobile_iOS_backup,721,.,O
3842,DJI_Matrice_600,df034,mobile_iOS_backup,722,Fly,O
3843,DJI_Matrice_600,df034,mobile_iOS_backup,722,with,O
3844,DJI_Matrice_600,df034,mobile_iOS_backup,722,caution,O
3845,DJI_Matrice_600,df034,mobile_iOS_backup,722,and,O
3846,DJI_Matrice_600,df034,mobile_iOS_backup,722,ensure,O
3847,DJI_Matrice_600,df034,mobile_iOS_backup,722,the,O
3848,DJI_Matrice_600,df034,mobile_iOS_backup,722,aircraft,B-COMPONENT
3849,DJI_Matrice_600,df034,mobile_iOS_backup,722,remains,O
3850,DJI_Matrice_600,df034,mobile_iOS_backup,722,within,O
3851,DJI_Matrice_600,df034,mobile_iOS_backup,722,your,O
3852,DJI_Matrice_600,df034,mobile_iOS_backup,722,line,O
3853,DJI_Matrice_600,df034,mobile_iOS_backup,722,of,O
3854,DJI_Matrice_600,df034,mobile_iOS_backup,722,sight,O
3855,DJI_Matrice_600,df034,mobile_iOS_backup,722,.,O
3856,DJI_Matrice_600,df034,mobile_iOS_backup,723,Fly,O
3857,DJI_Matrice_600,df034,mobile_iOS_backup,723,with,O
3858,DJI_Matrice_600,df034,mobile_iOS_backup,723,caution,O
3859,DJI_Matrice_600,df034,mobile_iOS_backup,723,and,O
3860,DJI_Matrice_600,df034,mobile_iOS_backup,723,ensure,O
3861,DJI_Matrice_600,df034,mobile_iOS_backup,723,the,O
3862,DJI_Matrice_600,df034,mobile_iOS_backup,723,aircraft,B-COMPONENT
3863,DJI_Matrice_600,df034,mobile_iOS_backup,723,remains,O
3864,DJI_Matrice_600,df034,mobile_iOS_backup,723,within,O
3865,DJI_Matrice_600,df034,mobile_iOS_backup,723,your,O
3866,DJI_Matrice_600,df034,mobile_iOS_backup,723,line,O
3867,DJI_Matrice_600,df034,mobile_iOS_backup,723,of,O
3868,DJI_Matrice_600,df034,mobile_iOS_backup,723,sight,O
3869,DJI_Matrice_600,df034,mobile_iOS_backup,723,.,O
3870,DJI_Matrice_600,df034,mobile_iOS_backup,724,Fly,O
3871,DJI_Matrice_600,df034,mobile_iOS_backup,724,with,O
3872,DJI_Matrice_600,df034,mobile_iOS_backup,724,caution,O
3873,DJI_Matrice_600,df034,mobile_iOS_backup,724,and,O
3874,DJI_Matrice_600,df034,mobile_iOS_backup,724,ensure,O
3875,DJI_Matrice_600,df034,mobile_iOS_backup,724,the,O
3876,DJI_Matrice_600,df034,mobile_iOS_backup,724,aircraft,B-COMPONENT
3877,DJI_Matrice_600,df034,mobile_iOS_backup,724,remains,O
3878,DJI_Matrice_600,df034,mobile_iOS_backup,724,within,O
3879,DJI_Matrice_600,df034,mobile_iOS_backup,724,your,O
3880,DJI_Matrice_600,df034,mobile_iOS_backup,724,line,O
3881,DJI_Matrice_600,df034,mobile_iOS_backup,724,of,O
3882,DJI_Matrice_600,df034,mobile_iOS_backup,724,sight,O
3883,DJI_Matrice_600,df034,mobile_iOS_backup,724,.,O
3884,DJI_Matrice_600,df034,mobile_iOS_backup,725,Fly,O
3885,DJI_Matrice_600,df034,mobile_iOS_backup,725,with,O
3886,DJI_Matrice_600,df034,mobile_iOS_backup,725,caution,O
3887,DJI_Matrice_600,df034,mobile_iOS_backup,725,and,O
3888,DJI_Matrice_600,df034,mobile_iOS_backup,725,ensure,O
3889,DJI_Matrice_600,df034,mobile_iOS_backup,725,the,O
3890,DJI_Matrice_600,df034,mobile_iOS_backup,725,aircraft,B-COMPONENT
3891,DJI_Matrice_600,df034,mobile_iOS_backup,725,remains,O
3892,DJI_Matrice_600,df034,mobile_iOS_backup,725,within,O
3893,DJI_Matrice_600,df034,mobile_iOS_backup,725,your,O
3894,DJI_Matrice_600,df034,mobile_iOS_backup,725,line,O
3895,DJI_Matrice_600,df034,mobile_iOS_backup,725,of,O
3896,DJI_Matrice_600,df034,mobile_iOS_backup,725,sight,O
3897,DJI_Matrice_600,df034,mobile_iOS_backup,725,.,O
3898,DJI_Matrice_600,df034,mobile_iOS_backup,726,Landing,B-ACTION
3899,DJI_Matrice_600,df034,mobile_iOS_backup,726,.,O
12556,DJI_Matrice_600,df034,mobile_android_logical,1860,Aircraft,O
12557,DJI_Matrice_600,df034,mobile_android_logical,1860,is,O
12558,DJI_Matrice_600,df034,mobile_android_logical,1860,in,O
12559,DJI_Matrice_600,df034,mobile_android_logical,1860,Attitude,O
12560,DJI_Matrice_600,df034,mobile_android_logical,1860,mode,O
12561,DJI_Matrice_600,df034,mobile_android_logical,1860,so,O
12562,DJI_Matrice_600,df034,mobile_android_logical,1860,that,O
12563,DJI_Matrice_600,df034,mobile_android_logical,1860,it,O
12564,DJI_Matrice_600,df034,mobile_android_logical,1860,will,O
12565,DJI_Matrice_600,df034,mobile_android_logical,1860,not,O
12566,DJI_Matrice_600,df034,mobile_android_logical,1860,hover,O
12567,DJI_Matrice_600,df034,mobile_android_logical,1860,.,O
12568,DJI_Matrice_600,df034,mobile_android_logical,1860,Please,O
12569,DJI_Matrice_600,df034,mobile_android_logical,1860,fly,O
12570,DJI_Matrice_600,df034,mobile_android_logical,1860,with,O
12571,DJI_Matrice_600,df034,mobile_android_logical,1860,caution,O
12572,DJI_Matrice_600,df034,mobile_android_logical,1860,.,O
3900,DJI_Mavic_2,df067,mobile_android_logical,730,Mobile,B-PARAMETER
3901,DJI_Mavic_2,df067,mobile_android_logical,730,device,I-PARAMETER
3902,DJI_Mavic_2,df067,mobile_android_logical,730,version,I-PARAMETER
3903,DJI_Mavic_2,df067,mobile_android_logical,730,too,O
3904,DJI_Mavic_2,df067,mobile_android_logical,730,old,O
3905,DJI_Mavic_2,df067,mobile_android_logical,730,to,O
3906,DJI_Mavic_2,df067,mobile_android_logical,730,support,O
3907,DJI_Mavic_2,df067,mobile_android_logical,730,HD,B-FUNCTION
3908,DJI_Mavic_2,df067,mobile_android_logical,730,image,I-FUNCTION
3909,DJI_Mavic_2,df067,mobile_android_logical,730,transmission,I-FUNCTION
3910,DJI_Mavic_2,df067,mobile_android_logical,730,and,O
3911,DJI_Mavic_2,df067,mobile_android_logical,730,the,O
3912,DJI_Mavic_2,df067,mobile_android_logical,730,image,B-PARAMETER
3913,DJI_Mavic_2,df067,mobile_android_logical,730,transmission,I-PARAMETER
3914,DJI_Mavic_2,df067,mobile_android_logical,730,mode,I-PARAMETER
3915,DJI_Mavic_2,df067,mobile_android_logical,730,has,O
3916,DJI_Mavic_2,df067,mobile_android_logical,730,been,O
3917,DJI_Mavic_2,df067,mobile_android_logical,730,switch,O
3918,DJI_Mavic_2,df067,mobile_android_logical,730,to,O
3919,DJI_Mavic_2,df067,mobile_android_logical,730,normal,B-STATE
3920,DJI_Mavic_2,df067,mobile_android_logical,730,mode,I-STATE
3921,DJI_Mavic_2,df067,mobile_android_logical,730,.,O
3922,DJI_Mavic_2,df067,mobile_android_logical,731,Home,B-PARAMETER
3923,DJI_Mavic_2,df067,mobile_android_logical,731,Point,I-PARAMETER
3924,DJI_Mavic_2,df067,mobile_android_logical,731,recorded,O
3925,DJI_Mavic_2,df067,mobile_android_logical,731,.,O
3926,DJI_Mavic_2,df067,mobile_android_logical,731,Return,B-PARAMETER
3927,DJI_Mavic_2,df067,mobile_android_logical,731,-,O
3928,DJI_Mavic_2,df067,mobile_android_logical,731,to,I-PARAMETER
3929,DJI_Mavic_2,df067,mobile_android_logical,731,-,O
3930,DJI_Mavic_2,df067,mobile_android_logical,731,Home,I-PARAMETER
3931,DJI_Mavic_2,df067,mobile_android_logical,731,Altitude,I-PARAMETER
3932,DJI_Mavic_2,df067,mobile_android_logical,731,:,O
3933,DJI_Mavic_2,df067,mobile_android_logical,731,98FT,O
3934,DJI_Mavic_2,df067,mobile_android_logical,732,Strong,O
3935,DJI_Mavic_2,df067,mobile_android_logical,732,Remote,B-COMPONENT
3936,DJI_Mavic_2,df067,mobile_android_logical,732,Controller,I-COMPONENT
3937,DJI_Mavic_2,df067,mobile_android_logical,732,Interference,B-ISSUE
3938,DJI_Mavic_2,df067,mobile_android_logical,732,.,O
3939,DJI_Mavic_2,df067,mobile_android_logical,734,Strong,O
3940,DJI_Mavic_2,df067,mobile_android_logical,734,Remote,B-COMPONENT
3941,DJI_Mavic_2,df067,mobile_android_logical,734,Controller,I-COMPONENT
3942,DJI_Mavic_2,df067,mobile_android_logical,734,Interference,B-ISSUE
3943,DJI_Mavic_2,df067,mobile_android_logical,734,.,O
3944,DJI_Mavic_2,df067,mobile_android_logical,735,Strong,O
3945,DJI_Mavic_2,df067,mobile_android_logical,735,Remote,B-COMPONENT
3946,DJI_Mavic_2,df067,mobile_android_logical,735,Controller,I-COMPONENT
3947,DJI_Mavic_2,df067,mobile_android_logical,735,Interference,B-ISSUE
3948,DJI_Mavic_2,df067,mobile_android_logical,735,.,O
3949,DJI_Mavic_2,df067,mobile_android_logical,736,Strong,O
3950,DJI_Mavic_2,df067,mobile_android_logical,736,Remote,B-COMPONENT
3951,DJI_Mavic_2,df067,mobile_android_logical,736,Controller,I-COMPONENT
3952,DJI_Mavic_2,df067,mobile_android_logical,736,Interference,B-ISSUE
3953,DJI_Mavic_2,df067,mobile_android_logical,736,.,O
3954,DJI_Mavic_2,df067,mobile_android_logical,737,Home,B-PARAMETER
3955,DJI_Mavic_2,df067,mobile_android_logical,737,Point,I-PARAMETER
3956,DJI_Mavic_2,df067,mobile_android_logical,737,recorded,O
3957,DJI_Mavic_2,df067,mobile_android_logical,737,.,O
3958,DJI_Mavic_2,df067,mobile_android_logical,737,Return,B-PARAMETER
3959,DJI_Mavic_2,df067,mobile_android_logical,737,-,O
3960,DJI_Mavic_2,df067,mobile_android_logical,737,to,I-PARAMETER
3961,DJI_Mavic_2,df067,mobile_android_logical,737,-,O
3962,DJI_Mavic_2,df067,mobile_android_logical,737,Home,I-PARAMETER
3963,DJI_Mavic_2,df067,mobile_android_logical,737,Altitude,I-PARAMETER
3964,DJI_Mavic_2,df067,mobile_android_logical,737,:,O
3965,DJI_Mavic_2,df067,mobile_android_logical,737,98FT,O
3966,DJI_Mavic_2,df067,mobile_android_logical,738,Strong,O
3967,DJI_Mavic_2,df067,mobile_android_logical,738,Remote,B-COMPONENT
3968,DJI_Mavic_2,df067,mobile_android_logical,738,Controller,I-COMPONENT
3969,DJI_Mavic_2,df067,mobile_android_logical,738,Interference,B-ISSUE
3970,DJI_Mavic_2,df067,mobile_android_logical,738,.,O
3971,DJI_Mavic_2,df067,mobile_android_logical,739,Data,B-COMPONENT
3972,DJI_Mavic_2,df067,mobile_android_logical,739,Recorder,I-COMPONENT
3973,DJI_Mavic_2,df067,mobile_android_logical,739,File,B-PARAMETER
3974,DJI_Mavic_2,df067,mobile_android_logical,739,Index,I-PARAMETER
3975,DJI_Mavic_2,df067,mobile_android_logical,739,is,O
3976,DJI_Mavic_2,df067,mobile_android_logical,739,12,O
3977,DJI_Mavic_2,df067,mobile_android_logical,739,.,O
3978,DJI_Mavic_2,df067,mobile_android_logical,740,Home,I-PARAMETER
3979,DJI_Mavic_2,df067,mobile_android_logical,740,Point,B-PARAMETER
3980,DJI_Mavic_2,df067,mobile_android_logical,740,Updated,O
3981,DJI_Mavic_2,df067,mobile_android_logical,740,.,O
3982,DJI_Mavic_2,df067,mobile_android_logical,741,Home,B-PARAMETER
3983,DJI_Mavic_2,df067,mobile_android_logical,741,Point,I-PARAMETER
3984,DJI_Mavic_2,df067,mobile_android_logical,741,recorded,O
3985,DJI_Mavic_2,df067,mobile_android_logical,741,.,O
3986,DJI_Mavic_2,df067,mobile_android_logical,741,Return,B-PARAMETER
3987,DJI_Mavic_2,df067,mobile_android_logical,741,-,O
3988,DJI_Mavic_2,df067,mobile_android_logical,741,to,I-PARAMETER
3989,DJI_Mavic_2,df067,mobile_android_logical,741,-,O
3990,DJI_Mavic_2,df067,mobile_android_logical,741,Home,I-PARAMETER
3991,DJI_Mavic_2,df067,mobile_android_logical,741,Altitude,I-PARAMETER
3992,DJI_Mavic_2,df067,mobile_android_logical,741,:,O
3993,DJI_Mavic_2,df067,mobile_android_logical,741,98FT,O
3994,DJI_Mavic_2,df067,mobile_android_logical,741,.,O
3995,DJI_Mavic_2,df067,mobile_android_logical,742,Strong,O
3996,DJI_Mavic_2,df067,mobile_android_logical,742,Remote,B-COMPONENT
3997,DJI_Mavic_2,df067,mobile_android_logical,742,Controller,I-COMPONENT
3998,DJI_Mavic_2,df067,mobile_android_logical,742,Interference,B-ISSUE
3999,DJI_Mavic_2,df067,mobile_android_logical,742,.,O
4000,DJI_Mavic_2,df067,mobile_android_logical,744,Strong,O
4001,DJI_Mavic_2,df067,mobile_android_logical,744,Remote,B-COMPONENT
4002,DJI_Mavic_2,df067,mobile_android_logical,744,Controller,I-COMPONENT
4003,DJI_Mavic_2,df067,mobile_android_logical,744,Interference,B-ISSUE
4004,DJI_Mavic_2,df067,mobile_android_logical,744,.,O
4005,DJI_Mavic_2,df067,mobile_android_logical,745,Strong,O
4006,DJI_Mavic_2,df067,mobile_android_logical,745,Remote,B-COMPONENT
4007,DJI_Mavic_2,df067,mobile_android_logical,745,Controller,I-COMPONENT
4008,DJI_Mavic_2,df067,mobile_android_logical,745,Interference,B-ISSUE
4009,DJI_Mavic_2,df067,mobile_android_logical,745,.,O
4010,DJI_Mavic_2,df067,mobile_android_logical,746,Strong,O
4011,DJI_Mavic_2,df067,mobile_android_logical,746,Remote,B-COMPONENT
4012,DJI_Mavic_2,df067,mobile_android_logical,746,Controller,I-COMPONENT
4013,DJI_Mavic_2,df067,mobile_android_logical,746,Interference,B-ISSUE
4014,DJI_Mavic_2,df067,mobile_android_logical,746,.,O
4015,DJI_Mavic_2,df067,mobile_android_logical,747,Data,B-COMPONENT
4016,DJI_Mavic_2,df067,mobile_android_logical,747,Recorder,I-COMPONENT
4017,DJI_Mavic_2,df067,mobile_android_logical,747,File,B-PARAMETER
4018,DJI_Mavic_2,df067,mobile_android_logical,747,Index,I-PARAMETER
4019,DJI_Mavic_2,df067,mobile_android_logical,747,is,O
4020,DJI_Mavic_2,df067,mobile_android_logical,747,12,O
4021,DJI_Mavic_2,df067,mobile_android_logical,747,.,O
4022,DJI_Mavic_2,df067,mobile_android_logical,748,Home,I-PARAMETER
4023,DJI_Mavic_2,df067,mobile_android_logical,748,Point,B-PARAMETER
4024,DJI_Mavic_2,df067,mobile_android_logical,748,Updated,O
4025,DJI_Mavic_2,df067,mobile_android_logical,748,.,O
4026,DJI_Mavic_2,df067,mobile_android_logical,749,Home,B-PARAMETER
4027,DJI_Mavic_2,df067,mobile_android_logical,749,Point,I-PARAMETER
4028,DJI_Mavic_2,df067,mobile_android_logical,749,recorded,O
4029,DJI_Mavic_2,df067,mobile_android_logical,749,.,O
4030,DJI_Mavic_2,df067,mobile_android_logical,749,Return,B-PARAMETER
4031,DJI_Mavic_2,df067,mobile_android_logical,749,-,O
4032,DJI_Mavic_2,df067,mobile_android_logical,749,to,I-PARAMETER
4033,DJI_Mavic_2,df067,mobile_android_logical,749,-,O
4034,DJI_Mavic_2,df067,mobile_android_logical,749,Home,I-PARAMETER
4035,DJI_Mavic_2,df067,mobile_android_logical,749,Altitude,I-PARAMETER
4036,DJI_Mavic_2,df067,mobile_android_logical,749,:,O
4037,DJI_Mavic_2,df067,mobile_android_logical,749,98FT,O
4038,DJI_Mavic_2,df067,mobile_android_logical,749,.,O
4039,DJI_Mavic_2,df067,mobile_android_logical,750,Weak,B-ISSUE
